type,experiment_number,VM_ID,VM_exTime,VM_costPerStorage,VM_powerCompsuption
NO_FUZZY,81,11,13.500,1.800,30.300
NO_FUZZY,81,12,0.000,0.000,0.000
NO_FUZZY,81,13,9.000,0.300,1.900
NO_FUZZY,81,14,8.000,0.600,6.325
NO_FUZZY,81,15,20.250,2.700,45.450
NO_FUZZY,81,16,0.000,0.000,0.000
NO_FUZZY,81,17,0.000,0.000,0.000
NO_FUZZY,81,18,4.000,0.300,3.163
NO_FUZZY,81,19,13.500,1.800,30.300
NO_FUZZY,81,20,0.000,0.000,0.000
NO_FUZZY,81,21,9.000,0.300,1.900
NO_FUZZY,81,24,0.000,0.000,0.000
NO_FUZZY,81,28,0.000,0.000,0.000
NO_FUZZY,81,22,12.000,0.900,9.488
NO_FUZZY,81,23,9.000,1.200,20.200
NO_FUZZY,81,25,0.000,0.000,0.000
NO_FUZZY,81,26,16.000,1.200,12.650
NO_FUZZY,81,27,13.500,1.800,30.300
NO_FUZZY,81,29,0.000,0.000,0.000
NO_FUZZY,81,30,12.000,0.900,9.488
NO_FUZZY,81,31,18.000,2.400,40.400
NO_FUZZY,81,32,0.000,0.000,0.000
NO_FUZZY,81,33,0.000,0.000,0.000
NO_FUZZY,81,34,16.000,1.200,12.650
NO_FUZZY,81,35,11.250,1.500,25.250
NO_FUZZY,81,36,0.000,0.000,0.000
NO_FUZZY,81,37,0.000,0.000,0.000
NO_FUZZY,81,38,8.000,0.600,6.325
NO_FUZZY,81,40,0.000,0.000,0.000
NO_FUZZY,81,44,0.000,0.000,0.000
NO_FUZZY,81,39,13.500,1.800,30.300
NO_FUZZY,81,41,0.000,0.000,0.000
NO_FUZZY,81,42,12.000,0.900,9.488
NO_FUZZY,81,43,13.500,1.800,30.300
NO_FUZZY,81,45,9.000,0.300,1.900
NO_FUZZY,81,46,20.000,1.500,15.813
NO_FUZZY,81,48,0.000,0.000,0.000
NO_FUZZY,81,49,18.000,0.600,3.800
NO_FUZZY,81,47,22.500,3.000,50.500
NO_FUZZY,82,0,36.000,0.300,0.950
NO_FUZZY,82,1,27.000,0.900,5.700
NO_FUZZY,82,2,8.000,0.600,6.325
NO_FUZZY,82,3,36.000,4.800,80.800
NO_FUZZY,82,4,36.000,0.300,0.950
NO_FUZZY,82,5,0.000,0.000,0.000
NO_FUZZY,82,6,8.000,0.600,6.325
NO_FUZZY,82,7,36.000,4.800,80.800
NO_FUZZY,82,8,36.000,0.300,0.950
NO_FUZZY,82,9,27.000,0.900,5.700
NO_FUZZY,82,10,16.000,1.200,12.650
NO_FUZZY,82,11,33.750,4.500,75.750
NO_FUZZY,82,12,0.000,0.000,0.000
NO_FUZZY,82,13,9.000,0.300,1.900
NO_FUZZY,82,14,16.000,1.200,12.650
NO_FUZZY,82,15,36.000,4.800,80.800
NO_FUZZY,82,16,0.000,0.000,0.000
NO_FUZZY,82,17,18.000,0.600,3.800
NO_FUZZY,82,18,32.000,2.400,25.300
NO_FUZZY,82,19,27.000,3.600,60.600
NO_FUZZY,82,20,0.000,0.000,0.000
NO_FUZZY,82,21,0.000,0.000,0.000
NO_FUZZY,82,22,20.000,1.500,15.813
NO_FUZZY,82,23,29.250,3.900,65.650
NO_FUZZY,82,24,36.000,0.300,0.950
NO_FUZZY,82,25,27.000,0.900,5.700
NO_FUZZY,82,28,0.000,0.000,0.000
NO_FUZZY,82,29,18.000,0.600,3.800
NO_FUZZY,82,26,20.000,1.500,15.813
NO_FUZZY,82,27,36.000,4.800,80.800
NO_FUZZY,82,30,4.000,0.300,3.163
NO_FUZZY,82,31,33.750,4.500,75.750
NO_FUZZY,82,32,0.000,0.000,0.000
NO_FUZZY,82,33,18.000,0.600,3.800
NO_FUZZY,82,34,32.000,2.400,25.300
NO_FUZZY,82,35,27.000,3.600,60.600
NO_FUZZY,82,36,0.000,0.000,0.000
NO_FUZZY,82,37,9.000,0.300,1.900
NO_FUZZY,82,38,20.000,1.500,15.813
NO_FUZZY,82,39,33.750,4.500,75.750
NO_FUZZY,82,40,36.000,0.300,0.950
NO_FUZZY,82,41,0.000,0.000,0.000
NO_FUZZY,82,42,16.000,1.200,12.650
NO_FUZZY,82,44,0.000,0.000,0.000
NO_FUZZY,82,45,9.000,0.300,1.900
NO_FUZZY,82,43,31.500,4.200,70.700
NO_FUZZY,82,46,32.000,2.400,25.300
NO_FUZZY,82,47,38.250,5.100,85.850
NO_FUZZY,82,48,0.000,0.000,0.000
NO_FUZZY,82,49,0.000,0.000,0.000
NO_FUZZY,83,0,0.000,0.000,0.000
NO_FUZZY,83,1,36.000,1.200,7.600
NO_FUZZY,83,2,44.000,3.300,34.788
NO_FUZZY,83,3,36.000,4.800,80.800
NO_FUZZY,83,4,36.000,0.300,0.950
NO_FUZZY,83,5,36.000,1.200,7.600
NO_FUZZY,83,6,32.000,2.400,25.300
NO_FUZZY,83,7,49.500,6.600,111.100
NO_FUZZY,83,8,0.000,0.000,0.000
NO_FUZZY,83,9,27.000,0.900,5.700
NO_FUZZY,83,10,20.000,1.500,15.813
NO_FUZZY,83,11,45.000,6.000,101.000
NO_FUZZY,83,12,0.000,0.000,0.000
NO_FUZZY,83,13,27.000,0.900,5.700
NO_FUZZY,83,14,28.000,2.100,22.138
NO_FUZZY,83,15,47.250,6.300,106.050
NO_FUZZY,83,16,36.000,0.300,0.950
NO_FUZZY,83,17,0.000,0.000,0.000
NO_FUZZY,83,20,0.000,0.000,0.000
NO_FUZZY,83,18,44.000,3.300,34.788
NO_FUZZY,83,19,38.250,5.100,85.850
NO_FUZZY,83,21,36.000,1.200,7.600
NO_FUZZY,83,22,32.000,2.400,25.300
NO_FUZZY,83,23,31.500,4.200,70.700
NO_FUZZY,83,24,36.000,0.300,0.950
NO_FUZZY,83,25,36.000,1.200,7.600
NO_FUZZY,83,26,36.000,2.700,28.463
NO_FUZZY,83,27,49.500,6.600,111.100
NO_FUZZY,83,28,0.000,0.000,0.000
NO_FUZZY,83,29,36.000,1.200,7.600
NO_FUZZY,83,30,20.000,1.500,15.813
NO_FUZZY,83,31,36.000,4.800,80.800
NO_FUZZY,83,32,36.000,0.300,0.950
NO_FUZZY,83,33,9.000,0.300,1.900
NO_FUZZY,83,34,20.000,1.500,15.813
NO_FUZZY,83,35,49.500,6.600,111.100
NO_FUZZY,83,36,0.000,0.000,0.000
NO_FUZZY,83,37,45.000,1.500,9.500
NO_FUZZY,83,38,20.000,1.500,15.813
NO_FUZZY,83,40,36.000,0.300,0.950
NO_FUZZY,83,44,0.000,0.000,0.000
NO_FUZZY,83,39,47.250,6.300,106.050
NO_FUZZY,83,41,27.000,0.900,5.700
NO_FUZZY,83,42,44.000,3.300,34.788
NO_FUZZY,83,43,38.250,5.100,85.850
NO_FUZZY,83,45,27.000,0.900,5.700
NO_FUZZY,83,46,44.000,3.300,34.788
NO_FUZZY,83,48,0.000,0.000,0.000
NO_FUZZY,83,49,27.000,0.900,5.700
NO_FUZZY,83,47,38.250,5.100,85.850
NO_FUZZY,84,0,0.000,0.000,0.000
NO_FUZZY,84,1,63.000,2.100,13.300
NO_FUZZY,84,2,32.000,2.400,25.300
NO_FUZZY,84,3,54.000,7.200,121.200
NO_FUZZY,84,4,0.000,0.000,0.000
NO_FUZZY,84,5,36.000,1.200,7.600
NO_FUZZY,84,6,20.000,1.500,15.813
NO_FUZZY,84,7,40.500,5.400,90.900
NO_FUZZY,84,8,0.000,0.000,0.000
NO_FUZZY,84,9,54.000,1.800,11.400
NO_FUZZY,84,10,28.000,2.100,22.138
NO_FUZZY,84,11,67.500,9.000,151.500
NO_FUZZY,84,12,0.000,0.000,0.000
NO_FUZZY,84,13,54.000,1.800,11.400
NO_FUZZY,84,14,24.000,1.800,18.975
NO_FUZZY,84,15,40.500,5.400,90.900
NO_FUZZY,84,16,36.000,0.300,0.950
NO_FUZZY,84,17,36.000,1.200,7.600
NO_FUZZY,84,20,0.000,0.000,0.000
NO_FUZZY,84,18,44.000,3.300,34.788
NO_FUZZY,84,19,56.250,7.500,126.250
NO_FUZZY,84,21,54.000,1.800,11.400
NO_FUZZY,84,22,52.000,3.900,41.113
NO_FUZZY,84,23,51.750,6.900,116.150
NO_FUZZY,84,24,0.000,0.000,0.000
NO_FUZZY,84,25,36.000,1.200,7.600
NO_FUZZY,84,26,40.000,3.000,31.625
NO_FUZZY,84,27,54.000,7.200,121.200
NO_FUZZY,84,28,0.000,0.000,0.000
NO_FUZZY,84,29,54.000,1.800,11.400
NO_FUZZY,84,30,28.000,2.100,22.138
NO_FUZZY,84,31,60.750,8.100,136.350
NO_FUZZY,84,32,0.000,0.000,0.000
NO_FUZZY,84,33,36.000,1.200,7.600
NO_FUZZY,84,34,52.000,3.900,41.113
NO_FUZZY,84,35,54.000,7.200,121.200
NO_FUZZY,84,36,36.000,0.300,0.950
NO_FUZZY,84,37,36.000,1.200,7.600
NO_FUZZY,84,38,40.000,3.000,31.625
NO_FUZZY,84,40,36.000,0.300,0.950
NO_FUZZY,84,44,0.000,0.000,0.000
NO_FUZZY,84,39,56.250,7.500,126.250
NO_FUZZY,84,41,27.000,0.900,5.700
NO_FUZZY,84,42,32.000,2.400,25.300
NO_FUZZY,84,43,42.750,5.700,95.950
NO_FUZZY,84,45,54.000,1.800,11.400
NO_FUZZY,84,46,60.000,4.500,47.438
NO_FUZZY,84,47,60.750,8.100,136.350
NO_FUZZY,84,48,0.000,0.000,0.000
NO_FUZZY,84,49,36.000,1.200,7.600
NO_FUZZY,85,0,0.000,0.000,0.000
NO_FUZZY,85,1,72.000,2.400,15.200
NO_FUZZY,85,2,56.000,4.200,44.275
NO_FUZZY,85,3,65.250,8.700,146.450
NO_FUZZY,85,4,0.000,0.000,0.000
NO_FUZZY,85,5,27.000,0.900,5.700
NO_FUZZY,85,6,56.000,4.200,44.275
NO_FUZZY,85,7,45.000,6.000,101.000
NO_FUZZY,85,8,0.000,0.000,0.000
NO_FUZZY,85,9,36.000,1.200,7.600
NO_FUZZY,85,10,52.000,3.900,41.113
NO_FUZZY,85,11,72.000,9.600,161.600
NO_FUZZY,85,12,36.000,0.300,0.950
NO_FUZZY,85,13,63.000,2.100,13.300
NO_FUZZY,85,14,60.000,4.500,47.438
NO_FUZZY,85,15,60.750,8.100,136.350
NO_FUZZY,85,16,36.000,0.300,0.950
NO_FUZZY,85,17,36.000,1.200,7.600
NO_FUZZY,85,18,60.000,4.500,47.438
NO_FUZZY,85,19,60.750,8.100,136.350
NO_FUZZY,85,20,0.000,0.000,0.000
NO_FUZZY,85,21,63.000,2.100,13.300
NO_FUZZY,85,22,52.000,3.900,41.113
NO_FUZZY,85,23,58.500,7.800,131.300
NO_FUZZY,85,24,72.000,0.600,1.900
NO_FUZZY,85,25,63.000,2.100,13.300
NO_FUZZY,85,26,56.000,4.200,44.275
NO_FUZZY,85,27,60.750,8.100,136.350
NO_FUZZY,85,28,0.000,0.000,0.000
NO_FUZZY,85,29,81.000,2.700,17.100
NO_FUZZY,85,30,48.000,3.600,37.950
NO_FUZZY,85,31,40.500,5.400,90.900
NO_FUZZY,85,32,0.000,0.000,0.000
NO_FUZZY,85,33,54.000,1.800,11.400
NO_FUZZY,85,34,84.000,6.300,66.413
NO_FUZZY,85,36,0.000,0.000,0.000
NO_FUZZY,85,35,42.750,5.700,95.950
NO_FUZZY,85,37,45.000,1.500,9.500
NO_FUZZY,85,38,40.000,3.000,31.625
NO_FUZZY,85,39,51.750,6.900,116.150
NO_FUZZY,85,40,0.000,0.000,0.000
NO_FUZZY,85,41,36.000,1.200,7.600
NO_FUZZY,85,42,40.000,3.000,31.625
NO_FUZZY,85,43,56.250,7.500,126.250
NO_FUZZY,85,44,0.000,0.000,0.000
NO_FUZZY,85,45,81.000,2.700,17.100
NO_FUZZY,85,46,44.000,3.300,34.788
NO_FUZZY,85,47,65.250,8.700,146.450
NO_FUZZY,85,48,36.000,0.300,0.950
NO_FUZZY,85,49,36.000,1.200,7.600
NO_FUZZY,86,0,0.000,0.000,0.000
NO_FUZZY,86,1,63.000,2.100,13.300
NO_FUZZY,86,2,52.000,3.900,41.113
NO_FUZZY,86,3,58.500,7.800,131.300
NO_FUZZY,86,4,36.000,0.300,0.950
NO_FUZZY,86,5,90.000,3.000,19.000
NO_FUZZY,86,6,44.000,3.300,34.788
NO_FUZZY,86,7,74.250,9.900,166.650
NO_FUZZY,86,8,72.000,0.600,1.900
NO_FUZZY,86,12,0.000,0.000,0.000
NO_FUZZY,86,9,63.000,2.100,13.300
NO_FUZZY,86,10,68.000,5.100,53.763
NO_FUZZY,86,11,42.750,5.700,95.950
NO_FUZZY,86,13,81.000,2.700,17.100
NO_FUZZY,86,14,88.000,6.600,69.575
NO_FUZZY,86,15,69.750,9.300,156.550
NO_FUZZY,86,16,36.000,0.300,0.950
NO_FUZZY,86,17,54.000,1.800,11.400
NO_FUZZY,86,18,52.000,3.900,41.113
NO_FUZZY,86,19,60.750,8.100,136.350
NO_FUZZY,86,20,0.000,0.000,0.000
NO_FUZZY,86,21,81.000,2.700,17.100
NO_FUZZY,86,24,72.000,0.600,1.900
NO_FUZZY,86,28,72.000,0.600,1.900
NO_FUZZY,86,22,48.000,3.600,37.950
NO_FUZZY,86,23,51.750,6.900,116.150
NO_FUZZY,86,25,90.000,3.000,19.000
NO_FUZZY,86,26,80.000,6.000,63.250
NO_FUZZY,86,27,58.500,7.800,131.300
NO_FUZZY,86,29,81.000,2.700,17.100
NO_FUZZY,86,30,40.000,3.000,31.625
NO_FUZZY,86,31,60.750,8.100,136.350
NO_FUZZY,86,32,0.000,0.000,0.000
NO_FUZZY,86,33,90.000,3.000,19.000
NO_FUZZY,86,34,92.000,6.900,72.738
NO_FUZZY,86,35,60.750,8.100,136.350
NO_FUZZY,86,36,0.000,0.000,0.000
NO_FUZZY,86,37,36.000,1.200,7.600
NO_FUZZY,86,38,44.000,3.300,34.788
NO_FUZZY,86,39,63.000,8.400,141.400
NO_FUZZY,86,40,0.000,0.000,0.000
NO_FUZZY,86,41,81.000,2.700,17.100
NO_FUZZY,86,42,68.000,5.100,53.763
NO_FUZZY,86,43,69.750,9.300,156.550
NO_FUZZY,86,44,36.000,0.300,0.950
NO_FUZZY,86,45,63.000,2.100,13.300
NO_FUZZY,86,46,84.000,6.300,66.413
NO_FUZZY,86,47,65.250,8.700,146.450
NO_FUZZY,86,48,36.000,0.300,0.950
NO_FUZZY,86,49,72.000,2.400,15.200
NO_FUZZY,87,0,0.000,0.000,0.000
NO_FUZZY,87,1,117.000,3.900,24.700
NO_FUZZY,87,2,60.000,4.500,47.438
NO_FUZZY,87,3,65.250,8.700,146.450
NO_FUZZY,87,4,0.000,0.000,0.000
NO_FUZZY,87,5,72.000,2.400,15.200
NO_FUZZY,87,6,120.000,9.000,94.875
NO_FUZZY,87,7,58.500,7.800,131.300
NO_FUZZY,87,8,108.000,0.900,2.850
NO_FUZZY,87,9,54.000,1.800,11.400
NO_FUZZY,87,10,48.000,3.600,37.950
NO_FUZZY,87,11,67.500,9.000,151.500
NO_FUZZY,87,12,0.000,0.000,0.000
NO_FUZZY,87,13,99.000,3.300,20.900
NO_FUZZY,87,14,56.000,4.200,44.275
NO_FUZZY,87,15,49.500,6.600,111.100
NO_FUZZY,87,16,108.000,0.900,2.850
NO_FUZZY,87,17,81.000,2.700,17.100
NO_FUZZY,87,20,0.000,0.000,0.000
NO_FUZZY,87,18,80.000,6.000,63.250
NO_FUZZY,87,19,78.750,10.500,176.750
NO_FUZZY,87,21,117.000,3.900,24.700
NO_FUZZY,87,22,60.000,4.500,47.438
NO_FUZZY,87,23,74.250,9.900,166.650
NO_FUZZY,87,24,0.000,0.000,0.000
NO_FUZZY,87,25,63.000,2.100,13.300
NO_FUZZY,87,26,76.000,5.700,60.088
NO_FUZZY,87,27,49.500,6.600,111.100
NO_FUZZY,87,28,0.000,0.000,0.000
NO_FUZZY,87,29,90.000,3.000,19.000
NO_FUZZY,87,30,40.000,3.000,31.625
NO_FUZZY,87,31,56.250,7.500,126.250
NO_FUZZY,87,32,72.000,0.600,1.900
NO_FUZZY,87,33,36.000,1.200,7.600
NO_FUZZY,87,34,84.000,6.300,66.413
NO_FUZZY,87,35,74.250,9.900,166.650
NO_FUZZY,87,36,36.000,0.300,0.950
NO_FUZZY,87,37,117.000,3.900,24.700
NO_FUZZY,87,38,52.000,3.900,41.113
NO_FUZZY,87,39,69.750,9.300,156.550
NO_FUZZY,87,40,0.000,0.000,0.000
NO_FUZZY,87,41,108.000,3.600,22.800
NO_FUZZY,87,42,88.000,6.600,69.575
NO_FUZZY,87,43,74.250,9.900,166.650
NO_FUZZY,87,44,108.000,0.900,2.850
NO_FUZZY,87,45,72.000,2.400,15.200
NO_FUZZY,87,46,116.000,8.700,91.712
NO_FUZZY,87,48,72.000,0.600,1.900
NO_FUZZY,87,49,90.000,3.000,19.000
NO_FUZZY,87,47,90.000,12.000,202.000
NO_FUZZY,88,0,108.000,0.900,2.850
NO_FUZZY,88,1,153.000,5.100,32.300
NO_FUZZY,88,2,112.000,8.400,88.550
NO_FUZZY,88,3,74.250,9.900,166.650
NO_FUZZY,88,4,36.000,0.300,0.950
NO_FUZZY,88,5,162.000,5.400,34.200
NO_FUZZY,88,6,64.000,4.800,50.600
NO_FUZZY,88,7,63.000,8.400,141.400
NO_FUZZY,88,8,108.000,0.900,2.850
NO_FUZZY,88,9,99.000,3.300,20.900
NO_FUZZY,88,10,100.000,7.500,79.063
NO_FUZZY,88,11,85.500,11.400,191.900
NO_FUZZY,88,12,72.000,0.600,1.900
NO_FUZZY,88,13,81.000,2.700,17.100
NO_FUZZY,88,14,64.000,4.800,50.600
NO_FUZZY,88,15,45.000,6.000,101.000
NO_FUZZY,88,16,180.000,1.500,4.750
NO_FUZZY,88,17,117.000,3.900,24.700
NO_FUZZY,88,18,64.000,4.800,50.600
NO_FUZZY,88,19,54.000,7.200,121.200
NO_FUZZY,88,20,180.000,1.500,4.750
NO_FUZZY,88,21,108.000,3.600,22.800
NO_FUZZY,88,24,36.000,0.300,0.950
NO_FUZZY,88,28,108.000,0.900,2.850
NO_FUZZY,88,22,96.000,7.200,75.900
NO_FUZZY,88,23,72.000,9.600,161.600
NO_FUZZY,88,25,117.000,3.900,24.700
NO_FUZZY,88,26,88.000,6.600,69.575
NO_FUZZY,88,27,74.250,9.900,166.650
NO_FUZZY,88,29,126.000,4.200,26.600
NO_FUZZY,88,30,112.000,8.400,88.550
NO_FUZZY,88,31,94.500,12.600,212.100
NO_FUZZY,88,32,180.000,1.500,4.750
NO_FUZZY,88,33,81.000,2.700,17.100
NO_FUZZY,88,34,76.000,5.700,60.088
NO_FUZZY,88,35,78.750,10.500,176.750
NO_FUZZY,88,36,108.000,0.900,2.850
NO_FUZZY,88,37,72.000,2.400,15.200
NO_FUZZY,88,38,92.000,6.900,72.738
NO_FUZZY,88,40,180.000,1.500,4.750
NO_FUZZY,88,44,0.000,0.000,0.000
NO_FUZZY,88,39,72.000,9.600,161.600
NO_FUZZY,88,41,144.000,4.800,30.400
NO_FUZZY,88,42,100.000,7.500,79.063
NO_FUZZY,88,43,63.000,8.400,141.400
NO_FUZZY,88,45,63.000,2.100,13.300
NO_FUZZY,88,46,92.000,6.900,72.738
NO_FUZZY,88,47,78.750,10.500,176.750
NO_FUZZY,88,48,36.000,0.300,0.950
NO_FUZZY,88,49,108.000,3.600,22.800
NO_FUZZY,89,0,0.000,0.000,0.000
NO_FUZZY,89,1,63.000,2.100,13.300
NO_FUZZY,89,2,80.000,6.000,63.250
NO_FUZZY,89,3,76.500,10.200,171.700
NO_FUZZY,89,4,0.000,0.000,0.000
NO_FUZZY,89,5,126.000,4.200,26.600
NO_FUZZY,89,6,108.000,8.100,85.387
NO_FUZZY,89,7,67.500,9.000,151.500
NO_FUZZY,89,8,0.000,0.000,0.000
NO_FUZZY,89,9,108.000,3.600,22.800
NO_FUZZY,89,10,36.000,2.700,28.463
NO_FUZZY,89,11,74.250,9.900,166.650
NO_FUZZY,89,12,108.000,0.900,2.850
NO_FUZZY,89,13,126.000,4.200,26.600
NO_FUZZY,89,14,88.000,6.600,69.575
NO_FUZZY,89,15,78.750,10.500,176.750
NO_FUZZY,89,16,36.000,0.300,0.950
NO_FUZZY,89,17,99.000,3.300,20.900
NO_FUZZY,89,18,124.000,9.300,98.037
NO_FUZZY,89,19,83.250,11.100,186.850
NO_FUZZY,89,20,0.000,0.000,0.000
NO_FUZZY,89,21,207.000,6.900,43.700
NO_FUZZY,89,24,0.000,0.000,0.000
NO_FUZZY,89,28,36.000,0.300,0.950
NO_FUZZY,89,22,104.000,7.800,82.225
NO_FUZZY,89,23,83.250,11.100,186.850
NO_FUZZY,89,25,63.000,2.100,13.300
NO_FUZZY,89,26,84.000,6.300,66.413
NO_FUZZY,89,27,81.000,10.800,181.800
NO_FUZZY,89,29,117.000,3.900,24.700
NO_FUZZY,89,30,76.000,5.700,60.088
NO_FUZZY,89,31,78.750,10.500,176.750
NO_FUZZY,89,32,72.000,0.600,1.900
NO_FUZZY,89,33,171.000,5.700,36.100
NO_FUZZY,89,34,104.000,7.800,82.225
NO_FUZZY,89,35,85.500,11.400,191.900
NO_FUZZY,89,36,144.000,1.200,3.800
NO_FUZZY,89,37,153.000,5.100,32.300
NO_FUZZY,89,38,96.000,7.200,75.900
NO_FUZZY,89,39,69.750,9.300,156.550
NO_FUZZY,89,40,108.000,0.900,2.850
NO_FUZZY,89,41,144.000,4.800,30.400
NO_FUZZY,89,42,80.000,6.000,63.250
NO_FUZZY,89,44,180.000,1.500,4.750
NO_FUZZY,89,45,144.000,4.800,30.400
NO_FUZZY,89,43,67.500,9.000,151.500
NO_FUZZY,89,46,92.000,6.900,72.738
NO_FUZZY,89,47,85.500,11.400,191.900
NO_FUZZY,89,48,0.000,0.000,0.000
NO_FUZZY,89,49,153.000,5.100,32.300
NO_FUZZY,90,0,0.000,0.000,0.000
NO_FUZZY,90,1,0.000,0.000,0.000
NO_FUZZY,90,2,0.000,0.000,0.000
NO_FUZZY,90,3,5.000,0.600,10.100
NO_FUZZY,90,4,0.000,0.000,0.000
NO_FUZZY,90,5,0.000,0.000,0.000
NO_FUZZY,90,6,4.444,0.300,3.163
NO_FUZZY,90,7,0.000,0.000,0.000
NO_FUZZY,90,8,0.000,0.000,0.000
NO_FUZZY,90,12,0.000,0.000,0.000
NO_FUZZY,90,9,0.000,0.000,0.000
NO_FUZZY,90,10,0.000,0.000,0.000
NO_FUZZY,90,11,5.000,0.600,10.100
NO_FUZZY,90,13,0.000,0.000,0.000
NO_FUZZY,90,14,4.444,0.300,3.163
NO_FUZZY,90,15,2.500,0.300,5.050
NO_FUZZY,90,16,0.000,0.000,0.000
NO_FUZZY,90,17,0.000,0.000,0.000
NO_FUZZY,90,20,0.000,0.000,0.000
NO_FUZZY,90,18,8.889,0.600,6.325
NO_FUZZY,90,19,0.000,0.000,0.000
NO_FUZZY,90,21,0.000,0.000,0.000
NO_FUZZY,90,22,4.444,0.300,3.163
NO_FUZZY,90,23,0.000,0.000,0.000
NO_FUZZY,90,24,0.000,0.000,0.000
NO_FUZZY,90,25,0.000,0.000,0.000
NO_FUZZY,90,26,4.444,0.300,3.163
NO_FUZZY,90,27,0.000,0.000,0.000
NO_FUZZY,90,28,0.000,0.000,0.000
NO_FUZZY,90,29,0.000,0.000,0.000
NO_FUZZY,90,30,0.000,0.000,0.000
NO_FUZZY,90,31,0.000,0.000,0.000
NO_FUZZY,90,32,0.000,0.000,0.000
NO_FUZZY,90,33,0.000,0.000,0.000
NO_FUZZY,90,34,8.889,0.600,6.325
NO_FUZZY,90,35,0.000,0.000,0.000
NO_FUZZY,90,36,0.000,0.000,0.000
NO_FUZZY,90,37,0.000,0.000,0.000
NO_FUZZY,90,38,8.889,0.600,6.325
NO_FUZZY,90,39,0.000,0.000,0.000
NO_FUZZY,90,40,0.000,0.000,0.000
NO_FUZZY,90,41,0.000,0.000,0.000
NO_FUZZY,90,42,4.444,0.300,3.163
NO_FUZZY,90,43,0.000,0.000,0.000
NO_FUZZY,90,44,0.000,0.000,0.000
NO_FUZZY,90,45,0.000,0.000,0.000
NO_FUZZY,90,46,8.889,0.600,6.325
NO_FUZZY,90,48,0.000,0.000,0.000
NO_FUZZY,90,49,0.000,0.000,0.000
NO_FUZZY,90,47,5.000,0.600,10.100
NO_FUZZY,91,0,0.000,0.000,0.000
NO_FUZZY,91,1,0.000,0.000,0.000
NO_FUZZY,91,2,4.444,0.300,3.163
NO_FUZZY,91,3,22.500,2.700,45.450
NO_FUZZY,91,4,0.000,0.000,0.000
NO_FUZZY,91,5,0.000,0.000,0.000
NO_FUZZY,91,6,13.333,0.900,9.488
NO_FUZZY,91,7,17.500,2.100,35.350
NO_FUZZY,91,8,0.000,0.000,0.000
NO_FUZZY,91,12,0.000,0.000,0.000
NO_FUZZY,91,9,0.000,0.000,0.000
NO_FUZZY,91,10,13.333,0.900,9.488
NO_FUZZY,91,11,15.000,1.800,30.300
NO_FUZZY,91,13,10.000,0.300,1.900
NO_FUZZY,91,14,8.889,0.600,6.325
NO_FUZZY,91,15,22.500,2.700,45.450
NO_FUZZY,91,16,0.000,0.000,0.000
NO_FUZZY,91,17,0.000,0.000,0.000
NO_FUZZY,91,18,4.444,0.300,3.163
NO_FUZZY,91,19,15.000,1.800,30.300
NO_FUZZY,91,20,0.000,0.000,0.000
NO_FUZZY,91,21,10.000,0.300,1.900
NO_FUZZY,91,22,13.333,0.900,9.488
NO_FUZZY,91,23,10.000,1.200,20.200
NO_FUZZY,91,24,0.000,0.000,0.000
NO_FUZZY,91,25,0.000,0.000,0.000
NO_FUZZY,91,26,17.778,1.200,12.650
NO_FUZZY,91,27,15.000,1.800,30.300
NO_FUZZY,91,28,0.000,0.000,0.000
NO_FUZZY,91,29,0.000,0.000,0.000
NO_FUZZY,91,30,13.333,0.900,9.488
NO_FUZZY,91,31,20.000,2.400,40.400
NO_FUZZY,91,32,0.000,0.000,0.000
NO_FUZZY,91,33,0.000,0.000,0.000
NO_FUZZY,91,34,17.778,1.200,12.650
NO_FUZZY,91,35,12.500,1.500,25.250
NO_FUZZY,91,36,0.000,0.000,0.000
NO_FUZZY,91,37,0.000,0.000,0.000
NO_FUZZY,91,38,8.889,0.600,6.325
NO_FUZZY,91,39,15.000,1.800,30.300
NO_FUZZY,91,40,0.000,0.000,0.000
NO_FUZZY,91,41,0.000,0.000,0.000
NO_FUZZY,91,42,13.333,0.900,9.488
NO_FUZZY,91,43,15.000,1.800,30.300
NO_FUZZY,91,44,0.000,0.000,0.000
NO_FUZZY,91,45,10.000,0.300,1.900
NO_FUZZY,91,46,22.222,1.500,15.813
NO_FUZZY,91,47,25.000,3.000,50.500
NO_FUZZY,91,48,0.000,0.000,0.000
NO_FUZZY,91,49,20.000,0.600,3.800
NO_FUZZY,92,0,40.000,0.300,0.950
NO_FUZZY,92,1,30.000,0.900,5.700
NO_FUZZY,92,2,8.889,0.600,6.325
NO_FUZZY,92,3,40.000,4.800,80.800
NO_FUZZY,92,4,40.000,0.300,0.950
NO_FUZZY,92,5,0.000,0.000,0.000
NO_FUZZY,92,6,8.889,0.600,6.325
NO_FUZZY,92,7,40.000,4.800,80.800
NO_FUZZY,92,8,40.000,0.300,0.950
NO_FUZZY,92,9,30.000,0.900,5.700
NO_FUZZY,92,10,17.778,1.200,12.650
NO_FUZZY,92,11,37.500,4.500,75.750
NO_FUZZY,92,12,0.000,0.000,0.000
NO_FUZZY,92,13,10.000,0.300,1.900
NO_FUZZY,92,14,17.778,1.200,12.650
NO_FUZZY,92,15,40.000,4.800,80.800
NO_FUZZY,92,16,0.000,0.000,0.000
NO_FUZZY,92,17,20.000,0.600,3.800
NO_FUZZY,92,20,0.000,0.000,0.000
